None;standing;2;0.5384878,0.02138461,0.99381196,0.51266897,0.16713215,0.76152927,0.19690815,0.16719657,0.61258537,0.12003426,0.32527044,0.7390598,0.17939936,0.48324922,0.8510624,0.7950515,0.1641476,0.64485717,0.9313059,0.31315014,0.89432186,1.0,0.46519294,0.8903157,0.50400686,0.5076656,0.21897362,0.31622115,0.5107068,0.24061982,0.25667462,0.7476878,0.6203732,0.21364531,0.9422522,0.526707,0.6835695,0.5045615,0.18884903,0.760628,0.73563015,0.4278763,0.8116728,0.942276,0.49161938,0.46197474,2.7270798e-05,1.0,0.598706,0.0,0.9531428,0.36763445,0.024307545,0.86494213,0.6666707,0.02430858,0.73865944,0.90579,1.0,0.2662653,0.95717907,0.99384826,0.39829597,0.7859271,0.9635113,0.07634715,0.025725324,0.99392724,0.18881798,0.0,0.9757555,0.0,0.25673577,0.9575367,0.40886185
None;standing;2;0.5263675,0.021298211,0.8853183,0.47326067,0.16710712,0.6894194,0.17820261,0.17007324,0.6870238,0.098049976,0.325192,0.7637564,0.11625023,0.48329404,0.7480304,0.8034474,0.1611109,0.56410164,0.89303434,0.3160035,0.8340505,0.9552166,0.4681581,0.7921658,0.48216656,0.51052576,0.23876168,0.30341154,0.51357794,0.22123352,0.250007,0.753633,0.6767838,0.20537095,0.94516945,0.51494265,0.6789832,0.50449955,0.26958007,0.76804984,0.7355584,0.4774662,0.8306884,0.942146,0.39638764,0.4464151,9.855288e-05,0.92349243,0.5893163,0.0,0.8893296,0.32145312,0.02725852,1.0,0.6605309,0.024283757,0.6670683,0.937637,1.0,0.2220392,1.0,0.993815,0.2914377,0.80355144,0.96040606,0.0,0.026683377,0.9968952,0.38093606,0.0,0.9787022,0.14822572,0.25035208,0.9604016,0.37729192
None;standing;2;0.49984804,0.021367598,0.753437,0.47302952,0.16467306,0.7750504,0.1698465,0.16770123,0.60696185,0.071553245,0.3232039,0.65038675,0.09829869,0.48485565,0.7797361,0.78568304,0.15558411,0.5317979,0.87494355,0.31720728,0.72390985,0.8750938,0.47569272,0.64026684,0.48221967,0.50611764,0.18539841,0.28592888,0.50915945,0.13690314,0.2587808,0.74391127,0.59945226,0.21437001,0.9451245,0.4714631,0.68721753,0.50004435,0.2543334,0.76779455,0.7347456,0.5569714,0.83934295,0.9390425,0.38217655,0.41078413,0.00015032833,0.9183651,0.5538491,0.0,0.83806705,0.3213203,0.027530273,1.0,0.6253733,0.01844574,0.5688149,0.93750393,1.0,0.22635867,1.0,0.9908223,0.29762876,0.8123251,0.9603377,0.0,0.026804522,0.99981964,0.29706085,0.0,0.9816282,0.08707405,0.26775968,0.9603796,0.4154885
None;standing;2;0.48655528,0.021383604,0.84098524,0.4685301,0.16465887,0.8007744,0.16201097,0.16777557,0.57140684,0.054062776,0.32621914,0.72731847,0.054252557,0.48477426,0.7828377,0.7661747,0.15256798,0.6430622,0.85598266,0.3172222,0.7622123,0.84711903,0.46963033,0.68110275,0.4778613,0.50302565,0.20230399,0.2793999,0.50307655,0.12407322,0.26111475,0.74989885,0.6029928,0.22509277,0.9480425,0.50564384,0.68466616,0.49698123,0.26769087,0.7661637,0.7347438,0.5897061,0.847106,0.94205576,0.41136432,0.4055237,0.00012580212,1.0,0.54991263,0.0,0.89185554,0.3150459,0.027383208,0.8525087,0.62179375,0.021385653,0.65073925,0.93699867,1.0,0.26838136,1.0,0.9908018,0.35808408,0.81976306,0.9603253,0.0,0.027036654,0.9998784,0.31211978,0.0,0.98166496,0.063635446,0.2702208,0.9632924,0.40983185
None;standing;2;0.46859282,0.021261606,0.8218783,0.4590834,0.16424832,0.6804931,0.12644944,0.17016773,0.5197038,0.036148086,0.32225448,0.7879678,0.03583807,0.48650444,0.7971124,0.7567264,0.15213314,0.61882293,0.8560477,0.31616318,0.6959121,0.87395453,0.4681324,0.6337277,0.4689656,0.50160986,0.1713463,0.27926943,0.5076045,0.11420222,0.25208172,0.74478555,0.55045295,0.20742734,0.9452794,0.45122808,0.6759399,0.49852154,0.2655431,0.7571758,0.73559046,0.5157806,0.83815247,0.94227046,0.35821164,0.39617366,0.00013167699,1.0,0.53182125,0.0,0.8887197,0.28830582,0.027305787,0.74400514,0.6038649,0.021241587,0.66481346,0.9457867,1.0,0.21148752,1.0,0.9909123,0.27832028,0.8108234,0.96055007,0.0,0.026891822,0.99699134,0.3132858,0.0,0.97881776,0.06546171,0.26122278,0.95756096,0.38405284
None;standing;2;0.48193976,0.021325458,0.8579841,0.46415976,0.16713414,0.63514495,0.1341876,0.17023781,0.5420138,0.053345222,0.3282643,0.6965976,0.04487949,0.48935655,0.7609123,0.7675303,0.15212454,0.6096813,0.874819,0.31599772,0.6489321,0.90163666,0.46810576,0.7323186,0.4821439,0.5046164,0.17730229,0.2768576,0.50768584,0.14133686,0.26745483,0.74471086,0.5369687,0.22317486,0.94527155,0.4271278,0.68750536,0.49852678,0.22118536,0.76781833,0.7326124,0.52923787,0.84802717,0.9423542,0.38181642,0.40216762,0.00017982294,1.0,0.5447128,0.0,0.8789744,0.28587714,0.027300172,0.74376845,0.6161357,0.021230608,0.40747577,0.9462381,1.0,0.1932649,1.0,0.9909238,0.29393682,0.8211446,0.96361065,0.0,0.026854008,0.99696743,0.1799681,0.0,0.9788164,0.0037194253,0.26826683,0.95754147,0.3918261
None;standing;2;0.48207107,0.018353442,0.88891315,0.46401194,0.1612135,0.5959437,0.14272778,0.17019938,0.6017736,0.05363113,0.32531512,0.8476728,0.053737205,0.48643357,0.8723806,0.7678981,0.14918512,0.7207596,0.88385624,0.30713817,0.63058186,0.9201077,0.4651936,0.8256505,0.48218757,0.5016069,0.19578192,0.27668408,0.507643,0.1647008,0.2676021,0.74481463,0.5354676,0.21442157,0.94228584,0.46370363,0.6958618,0.49258068,0.23329975,0.77641124,0.7326818,0.6073344,0.84832746,0.9423512,0.48567823,0.41047645,7.745261e-05,1.0,0.55314326,0.0,0.9338123,0.2856061,0.024372622,0.91658014,0.62450546,0.021323971,0.6017343,0.93738794,1.0,0.2288041,1.0,0.9909535,0.33659163,0.82128847,0.96061254,0.0,0.035494953,0.99404925,0.13689207,0.0,0.9787484,0.019260347,0.2767325,0.9545827,0.39998516
None;standing;2;0.47715145,0.015483428,0.8467895,0.4502544,0.16216977,0.5932396,0.12647057,0.17126,0.65211743,0.05392174,0.3273683,0.8259888,0.054498095,0.4893074,0.8788751,0.76556736,0.15006393,0.7458149,0.8917544,0.30895844,0.64326686,0.9370331,0.46795964,0.76500833,0.47771245,0.49863225,0.22079769,0.2702691,0.50471693,0.19258139,0.2612884,0.74929196,0.5956163,0.20750548,0.94198954,0.4794276,0.6933326,0.49550763,0.26214746,0.77479476,0.7369911,0.6362793,0.8472296,0.9389578,0.40750954,0.3964176,8.776928e-05,0.9209199,0.5405961,0.0,0.8958279,0.27063754,0.02461499,1.0,0.6127504,0.021572065,0.7452594,0.92807704,0.996987,0.09439741,1.0,0.98476464,0.2921941,0.8198078,0.9603425,0.0,0.03576252,1.0,0.24786094,0.0,0.9817678,0.1277091,0.27033988,0.95741594,0.40822566
None;standing;2;0.47681975,0.012425402,0.94866097,0.4502037,0.15909892,0.71029216,0.12647328,0.16827783,0.6000633,0.05401615,0.32727277,0.99739915,0.07191242,0.49229807,0.7769061,0.76554936,0.15307462,0.80850905,0.88287866,0.3029713,0.7535836,0.9281166,0.47095066,0.86289376,0.48617694,0.5046493,0.1795026,0.27043736,0.5107325,0.14823392,0.26144332,0.74925226,0.66095406,0.21633738,0.94491476,0.5054079,0.6936294,0.49856153,0.29163173,0.7748396,0.7400942,0.6731871,0.8471996,0.9419124,0.4463107,0.39612538,0.0030688501,0.834806,0.54027337,0.0,0.7321594,0.2705292,0.027598787,1.0,0.62095636,0.018415703,0.46267086,0.93694264,0.99999046,0.21175028,1.0,0.9878385,0.51830655,0.82854295,0.9633727,0.0,0.035721138,1.0,0.21248366,0.0,0.9847938,0.105184644,0.27056417,0.96333146,0.39515245
None;standing;2;0.4641673,0.01526964,0.8596559,0.44648865,0.1611412,0.66957116,0.13382879,0.17026296,0.55516,0.053874824,0.3313053,0.84020346,0.08051619,0.4893607,0.64127696,0.75893223,0.15515427,0.7526686,0.8750556,0.30702424,0.6631844,0.9111363,0.47119305,0.8711026,0.4821984,0.50458384,0.18530582,0.27684492,0.5106519,0.11927876,0.2674895,0.74781,0.59520054,0.21446857,0.93932384,0.45697024,0.68755853,0.49855036,0.28454775,0.7680223,0.7386115,0.6555604,0.83964884,0.9392855,0.43280616,0.38388556,0.0060224114,0.7136169,0.52681154,0.0,0.61882246,0.2680367,0.033316255,1.0,0.607231,0.021268807,0.5449306,0.94647235,1.0,0.17713594,1.0,0.9878209,0.42914066,0.8125116,0.9606329,0.0,0.035479445,0.99998254,0.14306352,0.0,0.98474944,0.06506087,0.26815903,0.9605287,0.3490498
