None;standing;2;0.81493187,0.25892085,0.908698,0.8782923,0.34104818,0.94768274,0.82767063,0.31731898,0.8875018,0.79716706,0.39597076,0.90936685,0.7998365,0.49561265,0.94491273,0.92147607,0.34813434,0.89261246,1.0,0.4784857,0.97411484,0.9392174,0.5847645,0.9330563,0.86300284,0.6020234,0.8291867,0.8276083,0.5918703,0.8039018,0.8251445,0.77697206,0.890396,0.84033513,0.9211499,0.9714785,0.89608866,0.6122646,0.7717193,0.8935143,0.7803817,0.8895187,0.88849,0.93147725,0.8627507,0.0,0.0,0.0,0.8200989,0.24845695,0.920375,0.0,0.0,0.0,0.84536886,0.25888643,1.0,0.8985182,1.0,0.8815941,0.90878034,0.98637474,0.8159458,0.88341326,0.9452183,0.8713506,0.78201586,0.9520847,0.82544196,0.78452784,0.94520116,0.78255403,0.8504128,0.94169873,0.85831225
None;standing;2;0.87317336,0.2552469,0.13304354,0.9394583,0.33759198,0.9444698,0.914488,0.3204816,0.8755184,0.9062378,0.43381193,0.49854743,0.87025356,0.5059635,0.7708424,0.972444,0.34454668,0.92490906,1.0,0.50921935,0.8531464,0.9945146,0.6568325,0.8662213,0.9200996,0.60873437,0.7809311,0.89523333,0.59854835,0.7649765,0.9090255,0.78023237,0.89453167,0.9144637,0.92109764,0.95886534,0.9476813,0.6122746,0.75155795,0.9587148,0.7837674,0.96394646,0.9669818,0.9381773,0.87493247,0.0,0.0,0.0,0.8732501,0.23480254,0.29918867,0.0,0.0,0.0,0.8924689,0.24157228,1.0,0.9752449,1.0,0.9027594,0.98908335,0.99307877,0.82901615,0.96150273,0.9484438,0.88143885,0.8510324,0.9484689,0.8852525,0.8538067,0.94165564,0.7986678,0.9201435,0.94491833,0.870094
None;standing;2;0.0,0.0,0.0,0.9498293,0.34114978,0.97207236,0.92737925,0.33078858,0.84932727,0.91622627,0.45101604,0.5401913,0.87986076,0.5195405,0.8324398,0.9748892,0.35137784,0.9114506,0.9860063,0.5093457,0.86855453,0.9916394,0.6704165,0.97855043,0.9274137,0.61212623,0.841144,0.90504825,0.60191697,0.7992437,0.9190456,0.77689403,0.91249406,0.9245802,0.9210848,1.0,0.949794,0.6156208,0.809561,0.9691922,0.7837589,0.9867521,0.97763145,0.93814886,0.9104383,0.0,0.0,0.0,0.88271224,0.23828076,0.15002234,0.0,0.0,0.0,0.8995059,0.24158305,0.99278617,0.98601276,1.0,0.93497586,1.0,0.9930541,0.8618639,0.9720793,0.9483631,0.90382874,0.8604388,0.9484884,0.935314,0.8632488,0.9416694,0.8337018,0.9303037,0.9449129,0.90816134
None;standing;2;0.0,0.0,0.0,0.9496451,0.3410639,0.9726144,0.92751163,0.33418092,0.827719,0.9162688,0.4544206,0.5797971,0.88010365,0.5332415,0.9345564,0.9691461,0.34463784,0.9577397,0.972046,0.5091971,0.9248117,0.9719912,0.6603091,0.9245582,0.9246627,0.601916,0.8287066,0.90235794,0.595081,0.8073846,0.9162723,0.7700594,0.8768567,0.92462665,0.9210869,1.0,0.9469792,0.6088022,0.80362284,0.96638983,0.7803818,0.9257538,0.9776515,0.9348333,0.896025,0.0,0.0,0.0,0.87994134,0.24165061,0.14698927,0.9498923,0.2382882,0.42204827,0.89945567,0.24168329,0.9846933,0.9859364,1.0,0.9273582,1.0,0.99309295,0.8610994,0.97212845,0.9452417,0.8706052,0.86046314,0.94850564,0.9093852,0.86329156,0.9416968,0.8078744,0.9329935,0.94490397,0.90931094
None;standing;2;0.0,0.0,0.0,0.94684476,0.34115157,0.8430336,0.9275048,0.3409355,0.69535583,0.9106179,0.4748856,0.27564922,0.8800548,0.5366422,0.5520726,0.95530313,0.34456217,0.87928563,0.966349,0.5057964,0.86830956,0.9498543,0.6499161,0.9342066,0.92471313,0.6087017,0.8034064,0.9050763,0.60187316,0.76383173,0.91628665,0.7665249,0.8807751,0.9245837,0.921034,1.0,0.9469002,0.6121825,0.77557194,0.9552581,0.7734726,0.89654505,0.97763073,0.9381318,0.906618,0.0,0.0,0.0,0.0,0.0,0.0,0.94972813,0.2380977,0.6553495,0.8911468,0.23827666,0.96805966,0.98596334,1.0,0.9514014,1.0,0.99307954,0.86971056,0.97214067,0.94832706,0.89043564,0.8603938,0.94845164,0.9151796,0.8632319,0.9448192,0.823951,0.93028384,0.9448543,0.9145584
None;standing;2;0.0,0.0,0.0,0.93550694,0.33643544,0.77070284,0.93261623,0.3229597,0.6282715,0.0,0.0,0.0,0.0,0.0,0.0,0.946649,0.33999172,0.8772687,0.9325681,0.5024562,0.9731455,0.8569285,0.6073157,0.939216,0.92424995,0.607313,0.70822376,0.9157755,0.6040144,0.55157864,0.9241747,0.77313566,0.8005736,0.9326381,0.9085777,0.9425666,0.92975205,0.61069196,0.7996451,0.9298494,0.77309865,0.84913164,0.991551,0.93563944,0.85120445,0.0,0.0,0.0,0.0,0.0,0.0,0.94664305,0.2349912,0.8812452,0.8849088,0.2417233,1.0,0.98036,1.0,0.8392495,1.0,0.9899549,0.85689986,0.9999422,0.9424782,0.7434791,0.865347,0.93240255,0.8998928,0.87092566,0.9288572,0.7681358,0.94663167,0.9289026,0.6951954
None;standing;2;0.0,0.0,0.0,0.9383016,0.33536947,0.74780375,0.9494921,0.31840178,0.63747084,0.97196645,0.45467845,0.061231703,0.0,0.0,0.0,0.9327916,0.33891502,0.88071877,0.92707676,0.50245506,0.9579599,0.8427902,0.6046453,0.95572186,0.9242125,0.59780127,0.70513946,0.92148054,0.5910896,0.56286836,0.92149395,0.7751229,0.78148043,0.9326862,0.91477454,0.9671787,0.9214427,0.60466045,0.743268,0.91314536,0.7751306,0.85252523,0.9832344,0.93517506,0.80379605,0.0,0.0,0.0,0.0,0.0,0.0,0.9383588,0.2366009,0.44961715,0.88485366,0.23998134,1.0,0.97475684,1.0,0.88245934,0.9943522,0.9965135,0.8410215,1.0,0.94204885,0.72103953,0.86536956,0.9387218,0.9376022,0.8709695,0.93514615,0.7975337,0.9439436,0.93526673,0.70586807
None;standing;2;0.0,0.0,0.0,0.93561834,0.3331754,0.818161,0.9523675,0.31949884,0.7706426,0.9608307,0.4767209,0.13262452,0.9747072,0.575985,0.11035967,0.92726445,0.3399891,0.9432359,0.90774024,0.5074539,0.98004586,0.8375623,0.59313256,1.0,0.9244359,0.5964836,0.7743205,0.935677,0.5896991,0.658815,0.9271954,0.7743125,0.8974592,0.9300837,0.9179766,0.9880121,0.90772533,0.60674536,0.7932698,0.90492386,0.7777146,0.99986017,0.98045623,0.9213439,0.86699367,0.0,0.0,0.0,0.0,0.0,0.0,0.9329551,0.24086517,0.55685043,0.876847,0.24082229,0.9941663,0.95798,1.0,0.89189285,0.9775646,0.9966263,0.88344324,1.0,0.93502104,0.7714756,0.8629633,0.94193286,0.9865136,0.8685453,0.9383851,0.828733,0.9412903,0.9418385,0.74156684
None;standing;2;0.8835328,0.25526434,0.80897933,0.96787316,0.33753687,0.8592731,0.9913582,0.32044774,0.807088,0.0,0.0,0.0,0.0,0.0,0.0,0.9418278,0.3412036,0.87867975,0.9184721,0.5057642,0.89923704,0.8749283,0.6429457,0.9395251,0.94761705,0.59498364,0.73236406,0.96807307,0.58817506,0.6995855,0.96505815,0.7563772,0.8154222,0.96514904,0.92108256,0.8648888,0.93009263,0.6052801,0.68629146,0.9214752,0.77675563,0.87449086,0.98548627,0.9451369,0.87238747,0.0,0.0,0.0,0.89222896,0.23463123,0.89742047,0.0,0.0,0.0,0.9185443,0.23814748,1.0,0.93888044,0.9998135,0.76294965,0.95634264,1.0,0.7953377,1.0,0.9621657,0.74434555,0.898193,0.94832337,0.9354718,0.9067784,0.9415472,0.80970496,0.97088146,0.94486904,0.39890885
None;standing;2;0.87236047,0.23728898,0.9770219,0.96231234,0.33305082,0.8696359,0.9883311,0.31607208,0.8257871,0.0,0.0,0.0,0.0,0.0,0.0,0.93910444,0.33999836,0.8938159,0.91582316,0.5039898,0.9134245,0.88678324,0.6374584,0.9266302,0.944928,0.59635705,0.7349156,0.9652775,0.5895598,0.7081996,0.9622023,0.7605218,0.81753737,0.9650381,0.91783273,0.90881866,0.9303468,0.6065883,0.7058447,0.92167795,0.77745575,0.8700632,0.98535323,0.94185925,0.9012721,0.0,0.0,0.0,0.8896118,0.2270797,0.94594246,0.0,0.0,0.0,0.9187452,0.23735549,1.0,0.93603957,0.99986064,0.79172766,0.9535677,1.0,0.8074592,1.0,0.958792,0.74464536,0.8955154,0.94505817,0.98362756,0.9012932,0.93832546,0.83143616,0.9709689,0.9382693,0.35634404
