Videos\boxing\IMG_4631.mp4;boxing;0;0.30617744,0.05472849,0.9912979,0.41256103,0.10178741,1.0,0.026613558,0.13311282,0.84086514,0.0,0.31750652,0.86069596,0.19978143,0.25874147,0.90456265,0.7470145,0.0705551,0.86807626,0.96011245,0.25079444,0.9094444,0.719942,0.22350608,0.98762316,0.5196203,0.41170287,0.8385125,0.30623412,0.4234676,0.76581717,0.30641097,0.67836976,0.82131743,0.19986121,0.92154473,0.8122787,0.7326574,0.40762374,0.8398552,0.7463401,0.5921029,0.9109407,0.7600579,0.7372525,0.8467426,0.21366327,0.031064708,0.9928223,0.3992371,0.027196486,0.99327964,0.15982929,0.023285765,0.0,0.5464847,0.0,0.9657522,0.94689596,0.7960531,0.88523984,1.0,0.7842782,0.922564,0.7198275,0.7528271,0.7960481,0.31976476,1.0,0.7463995,0.21322191,0.9960243,0.71713096,0.18604754,0.93725485,0.52333236
Videos\boxing\IMG_4631.mp4;boxing;0;0.32782894,0.044244952,0.94957346,0.39999092,0.104416996,0.9344941,0.013751741,0.13631494,0.90930736,0.0,0.3333361,0.8629529,0.12891005,0.26514965,0.94707763,0.799822,0.07628469,0.9018575,0.99965656,0.2649664,0.9150203,0.7146056,0.23291735,0.90613014,0.4712306,0.42172334,0.8006586,0.2427326,0.42969906,0.7347661,0.27103922,0.6826201,0.66889036,0.12866959,0.93170244,0.7903547,0.6994713,0.41760167,0.77744645,0.7002686,0.6103728,0.8958198,0.72823435,0.7629566,0.84530735,0.22827816,0.027978448,0.98310953,0.37179837,0.015942562,0.95316094,0.12911199,0.012119672,0.0,0.57135725,0.0,1.0,0.94323915,0.8192336,0.8339923,1.0,0.8072151,0.91190296,0.6850949,0.77516896,0.7682649,0.24225509,1.0,0.7823511,0.1284001,0.99600226,0.73191017,0.11384003,0.9396901,0.4756167
Videos\boxing\IMG_4631.mp4;boxing;0;0.33761823,0.04479794,1.0,0.45017502,0.11392269,0.9367979,0.0696628,0.14221598,0.83597815,0.0,0.34158522,0.8615388,0.15437892,0.2723538,0.877335,0.80375755,0.1014216,0.82562834,1.0,0.27249727,0.8816654,0.7743685,0.23996434,0.90621173,0.465089,0.4350807,0.7382404,0.23966809,0.44305247,0.6902433,0.2814853,0.6951116,0.73964405,0.11298446,0.918648,0.8375214,0.67697537,0.4348716,0.76345783,0.67692095,0.6260342,0.8903233,0.6905327,0.7884256,0.9008259,0.23978259,0.024246637,0.89709187,0.436129,0.016250469,0.9487586,0.16888289,0.012295486,0.0,0.591672,0.0,0.87066984,0.9722341,0.82945997,0.8135751,0.9861514,0.8211436,0.8534935,0.64822567,0.79293597,0.7719978,0.1965105,1.0,0.7695863,0.09781256,0.98789644,0.79368234,0.09843546,0.92286026,0.6237875
Videos\boxing\IMG_4631.mp4;boxing;0;0.40222454,0.045559693,0.98256075,0.45834035,0.119894676,0.87339795,0.11027435,0.14061391,0.8993559,0.0,0.34326032,0.8902869,0.1800659,0.27269417,0.87424767,0.86023116,0.107490785,0.86352074,1.0,0.2975742,0.88005286,0.7769533,0.24408646,0.9194817,0.485541,0.4464174,0.67942405,0.26362824,0.4547038,0.62479085,0.30458748,0.706773,0.80132365,0.11145179,0.91334176,0.82319933,0.6937768,0.44225228,0.69172955,0.6665488,0.64053214,0.9056425,0.66648287,0.8017611,0.95407194,0.31863528,0.020770812,0.95909274,0.45781943,0.01257649,1.0,0.22223467,0.016616499,0.0,0.65158874,0.0,0.9404424,0.9576982,0.8430707,0.83781654,0.95743245,0.8347363,0.8175601,0.6244814,0.8101018,0.7315299,0.1797673,1.0,0.83769137,0.08250153,0.9837175,0.76623607,0.110355556,0.9257227,0.55757725
Videos\boxing\IMG_4631.mp4;boxing;0;0.44388363,0.042497948,1.0,0.51408184,0.118799515,0.84314734,0.12518802,0.13972147,0.820661,0.0,0.34744805,0.90704983,0.20806181,0.24605902,0.8757939,0.875229,0.11025485,0.89128184,1.0,0.30941522,0.92211366,0.8056432,0.25007486,0.82073885,0.5139917,0.44925505,0.6940771,0.30563363,0.45349947,0.6679277,0.30568662,0.7204054,0.80336756,0.12484109,0.9235133,0.8512395,0.7219231,0.44908503,0.6715197,0.6670549,0.65248835,0.876723,0.66639936,0.81777775,0.9359185,0.3474331,0.017011937,0.91938394,0.52791613,0.008777615,0.94067913,0.27804336,0.012748959,0.0,0.6673762,0.0,0.8940779,0.95833474,0.85609037,0.818275,0.9444011,0.8514676,0.7872566,0.5971855,0.8303988,0.6855369,0.16683604,1.0,0.7761214,0.083214104,0.991447,0.8200089,0.11082195,0.92792535,0.62442535
Videos\boxing\IMG_4631.mp4;boxing;0;0.50698143,0.042756807,0.90022963,0.5478312,0.123913646,0.8902981,0.19237848,0.1366188,0.748656,0.0,0.34618804,0.86670053,0.21962015,0.24780825,0.89491594,0.89038694,0.111267164,0.8517255,1.0,0.31201386,0.91034013,0.8357863,0.25221506,0.78001237,0.53441083,0.457349,0.66027164,0.3285843,0.46158984,0.64072615,0.32869694,0.7220823,0.8012611,0.13750975,0.9273211,0.81290185,0.7399122,0.45723528,0.64639723,0.68512213,0.65809613,0.8453074,0.67204225,0.82493055,0.92216545,0.4251752,0.01712883,0.8850007,0.56226873,0.008624215,1.0,0.34294423,0.012807551,0.0,0.73989487,0.0,0.867292,0.9730957,0.86336,0.83634955,0.95930415,0.8547764,0.7595124,0.6301563,0.8376568,0.6632355,0.19230095,1.0,0.7941381,0.09657055,0.9955973,0.7793086,0.123631194,0.93177384,0.56363964
Videos\boxing\IMG_4631.mp4;boxing;0;0.5606926,0.03880447,1.0,0.5616013,0.12083282,0.91283256,0.23211804,0.12940598,0.73717636,0.0,0.3406147,0.82565594,0.23320772,0.24140921,0.86853445,0.9041832,0.10810709,0.835157,1.0,0.31065843,0.91690296,0.8486578,0.24601097,0.77122754,0.5606503,0.45273325,0.6807136,0.34211454,0.45290372,0.6328561,0.34165838,0.7156934,0.6922473,0.16396287,0.9225976,0.71958864,0.76632506,0.45267665,0.6378141,0.6981822,0.6554408,0.8165322,0.6980948,0.8278289,0.8967854,0.46529835,0.008902888,0.9597232,0.62950414,0.0045010215,0.889561,0.383013,0.008725942,0.0,0.7804488,0.0,0.9916701,0.9988889,0.8665301,0.86918086,0.9853549,0.8578895,0.7217621,0.656784,0.840664,0.678262,0.2049525,1.0,0.78080547,0.10928591,0.9871949,0.7108998,0.15022074,0.9311608,0.49511358
Videos\boxing\IMG_4631.mp4;boxing;0;0.56890374,0.043294054,1.0,0.5690942,0.121750355,0.87736934,0.22261389,0.126096,0.70221084,0.0,0.33908647,0.71017,0.23647107,0.2389728,0.7501818,0.916587,0.11320412,0.76136166,1.0,0.32156608,0.86660016,0.8609595,0.2522801,0.7435621,0.5551341,0.46073514,0.60791606,0.33376008,0.4608913,0.56655157,0.33323243,0.7216122,0.6459098,0.18088165,0.9174439,0.67895406,0.7635131,0.4565925,0.5470267,0.69459844,0.6651963,0.74132085,0.69451845,0.8389765,0.83666897,0.4725155,0.013049092,0.88873,0.6528498,0.0086454395,0.9326961,0.4029115,0.008748653,0.0,0.7913095,0.0,0.92353284,0.9990063,0.8739684,0.8858821,0.972033,0.8608534,0.61675197,0.6527609,0.8478335,0.63304144,0.19483234,1.0,0.64334345,0.09799459,0.98687774,0.68886364,0.16704662,0.93469864,0.39265504
Videos\boxing\IMG_4631.mp4;boxing;0;0.5750525,0.04377793,1.0,0.5753852,0.122972,0.8674317,0.2462493,0.12726371,0.71218807,0.0,0.34646708,0.7121174,0.24645387,0.2368508,0.7705228,0.9309701,0.118477106,0.75732505,1.0,0.32459208,0.87491524,0.86254,0.25454715,0.7616728,0.5610821,0.4650463,0.6195661,0.34259567,0.4693715,0.5699362,0.34194383,0.7280318,0.6813651,0.19176422,0.92120534,0.7414521,0.7667277,0.46493506,0.6069578,0.71201336,0.6710783,0.75878155,0.71222854,0.8462851,0.8127007,0.4928951,0.013277541,0.8783176,0.67046994,0.0087935105,0.9890026,0.42457265,0.009017869,0.0,0.79489243,0.0,0.84680593,0.9998416,0.8814344,0.9312915,0.9990237,0.8639,0.67611265,0.67052585,0.8552605,0.7407889,0.20523109,1.0,0.6702719,0.10990591,0.9911919,0.76503813,0.16467889,0.934202,0.51857597
Videos\boxing\IMG_4631.mp4;boxing;0;0.5792351,0.04382006,1.0,0.5797774,0.12292032,0.8600239,0.2633207,0.12297298,0.7110948,0.0,0.3291693,0.6655395,0.25051472,0.24125925,0.7671632,0.9215116,0.11851239,0.75997835,0.9877328,0.324659,0.8794631,0.86852384,0.25470933,0.77974117,0.56568253,0.46510023,0.6306851,0.3556235,0.46939877,0.5835106,0.35515255,0.7108037,0.7549695,0.19733123,0.92109853,0.7658379,0.7632964,0.465024,0.6179052,0.6981591,0.6753721,0.79103214,0.71116954,0.84654725,0.8342573,0.50028646,0.013365515,0.86910325,0.6708398,0.008878784,0.9799585,0.44709507,0.0091125425,0.0,0.7903575,0.0,0.8662194,1.0,0.88139737,0.90884346,0.98685473,0.85549885,0.72759235,0.6710017,0.85971695,0.7215386,0.1842875,1.0,0.68584406,0.10561458,0.991161,0.70323426,0.18428668,0.929869,0.53776044
