Videos\walking\20190326_152718.mp4;walking;2;0.93330586,0.29457068,1.0,0.98892045,0.39735967,0.72512156,0.9822197,0.3884046,0.68087214,0.9643864,0.5002012,0.09977177,0.93776685,0.42969048,0.21570642,1.0,0.41192514,0.8560426,0.96894664,0.55897087,0.8240109,0.91333616,0.6678464,0.9296016,0.96435875,0.64129144,0.69019324,0.94893575,0.6295989,0.6236214,0.8977038,0.7500438,0.8722186,0.95109063,0.9088184,0.8569692,0.97327334,0.6472095,0.71033496,0.9710764,0.8088825,0.86770004,0.9844412,0.97355676,0.83333415,0.0,0.0,0.0,0.9487669,0.28848284,0.9561173,0.0,0.0,0.0,0.98434746,0.29746437,0.9576491,0.92442614,0.9939768,0.6217997,0.93775064,1.0,0.6581813,0.9977371,0.99686545,0.72126657,0.8999741,0.95287573,0.7913884,0.9000543,0.9469612,0.68459386,0.9665225,0.9234601,0.6571723
Videos\walking\20190326_152718.mp4;walking;2;0.9307446,0.2982538,0.95886475,0.988701,0.39847517,0.7419208,0.97764426,0.38679,0.66665035,0.9664456,0.4810769,0.13531478,0.9375205,0.4279745,0.30202466,0.9910473,0.41034967,0.90779036,0.96644294,0.55770475,0.8279413,0.8995194,0.65792036,0.9195317,0.95530266,0.6432555,0.79620695,0.93977,0.6344029,0.7052708,0.8862521,0.75233585,0.8648509,0.9195463,0.9261779,0.8932845,0.97089994,0.64911216,0.777291,0.97311664,0.8111793,0.94427615,0.98881143,0.9762816,0.88777566,0.0,0.0,0.0,0.9375622,0.28940544,1.0,0.0,0.0,0.0,0.97327703,0.29832175,0.9958298,0.9219245,0.99115247,0.7546065,0.93753743,1.0,0.7829273,1.0,0.9969774,0.7495836,0.86386466,0.9528626,0.8108081,0.8661276,0.94691306,0.70058566,0.9329476,0.9380685,0.7645582
Videos\walking\20190326_152718.mp4;walking;2;0.913365,0.2983324,1.0,0.9689602,0.40149847,0.77971023,0.9601044,0.3896988,0.6888815,0.0,0.0,0.0,0.0,0.0,0.0,0.97562283,0.41320676,0.885927,0.94891125,0.560722,0.8987303,0.8756504,0.64919335,0.9502545,0.93788135,0.64625376,0.7343455,0.92232937,0.6402464,0.6789757,0.8777604,0.761143,0.91748935,0.87793803,0.92933697,0.92611057,0.95561355,0.6550647,0.7028569,0.96672654,0.8112828,0.9737199,0.98453677,0.9763565,0.9023737,0.0,0.0,0.0,0.9201463,0.28947306,0.95937306,0.0,0.0,0.0,0.9600506,0.29839444,0.9285759,0.9200644,0.988222,0.78412014,0.93563604,1.0,0.8494914,1.0,0.99702793,0.80111396,0.82014763,0.9499382,0.7654261,0.8246115,0.9410532,0.7090944,0.8868053,0.952778,0.8168998
Videos\walking\20190326_152718.mp4;walking;2;0.8979768,0.2983285,0.9715663,0.95568335,0.40444657,0.7358633,0.9490141,0.38975155,0.670201,0.0,0.0,0.0,0.0,0.0,0.0,0.9666467,0.41329977,0.8974728,0.9334338,0.5606778,0.8826915,0.85791886,0.6460834,0.9484229,0.93114996,0.64620614,0.7338833,0.9134124,0.6373416,0.67618215,0.86455715,0.7670129,0.9058417,0.8445883,0.9322334,0.88644975,0.94892824,0.65789586,0.69848764,0.96446866,0.8140778,0.89823204,0.9845238,0.97626656,0.881441,0.0,0.0,0.0,0.91336054,0.29218766,1.0,0.0,0.0,0.0,0.9489245,0.30123973,0.9682369,0.9157385,0.99104506,0.80686265,0.9334271,1.0,0.84895235,1.0,0.9969088,0.78062165,0.7868042,0.94092435,0.72873044,0.7912238,0.9350251,0.7106849,0.85565925,0.9557337,0.77599686
Videos\walking\20190326_152718.mp4;walking;2;0.89118993,0.30127257,0.9003388,0.94896686,0.40729973,0.74458534,0.9423164,0.392609,0.5965535,0.0,0.0,0.0,0.0,0.0,0.0,0.9511883,0.41329867,0.89199805,0.91789407,0.5635832,0.82275945,0.8423567,0.6430867,0.914268,0.9200773,0.65200615,0.70378166,0.902335,0.6460596,0.6776851,0.8600597,0.77006286,0.9057866,0.8201119,0.9292059,0.8636263,0.937869,0.663838,0.68149865,0.9556029,0.81406146,0.88180214,0.9845044,0.97616976,0.86009294,0.0,0.0,0.0,0.8979365,0.2922498,1.0,0.0,0.0,0.0,0.93345577,0.30119616,0.9550552,0.91781795,0.99105835,0.8009962,0.93340063,1.0,0.83579135,1.0,0.99397737,0.7870471,0.75576967,0.92619693,0.7271023,0.7667417,0.9203483,0.6411093,0.8246166,0.9527473,0.8564958
Videos\walking\20190326_152718.mp4;walking;2;0.87972826,0.30418092,0.9751101,0.9354219,0.40739393,0.77109736,0.9287432,0.3955579,0.62701225,0.0,0.0,0.0,0.0,0.0,0.0,0.9398969,0.4133371,0.87991405,0.91523904,0.5606783,0.88283265,0.82862234,0.6401956,0.91966105,0.91310143,0.66679406,0.75023913,0.89310485,0.65507376,0.69499403,0.84854054,0.78765184,0.9106469,0.7951541,0.92913425,0.889883,0.9331151,0.6726456,0.75708544,0.953202,0.8141271,0.9543432,0.9866031,0.9734294,0.8932576,0.0,0.0,0.0,0.8886452,0.29242787,1.0,0.0,0.0,0.0,0.9242366,0.3041982,0.9154621,0.9176698,0.99107647,0.8319711,0.93533903,1.0,0.86045027,1.0,0.9911543,0.8202899,0.73947555,0.90861416,0.81390744,0.74614686,0.9057298,0.73358536,0.8018016,0.95269424,0.85664135
Videos\walking\20190326_152718.mp4;walking;2;0.86243206,0.3100809,0.9076555,0.92451906,0.40741238,0.64886296,0.9178898,0.39558136,0.50792515,0.0,0.0,0.0,0.0,0.0,0.0,0.9267518,0.4133163,0.8119585,0.89556265,0.56947863,0.8273392,0.8178583,0.64030063,0.8283094,0.89792,0.6639157,0.67785376,0.8800917,0.6550159,0.6496373,0.8422136,0.7876906,0.8547157,0.7823222,0.92913806,0.81179994,0.9178636,0.6698211,0.67435175,0.94449866,0.8113868,0.845061,0.98445576,0.97338504,0.8109894,0.0,0.0,0.0,0.8778105,0.29251945,1.0,0.0,0.0,0.0,0.9133778,0.3071544,0.9164934,0.91788,0.99113697,0.807561,0.93339473,1.0,0.8396863,1.0,0.9881936,0.7636481,0.72906375,0.9084917,0.7344584,0.7356974,0.9056025,0.7055559,0.7867558,0.9527381,0.8365638
Videos\walking\20190326_152718.mp4;walking;2;0.8556211,0.31006515,0.8755416,0.9133115,0.41021883,0.70969915,0.90896267,0.39275548,0.5464433,0.0,0.0,0.0,0.0,0.0,0.0,0.91335374,0.4134159,0.8474437,0.8801387,0.5637089,0.8434438,0.8067352,0.64331806,0.90640795,0.88672984,0.65505666,0.6468616,0.8712,0.6491728,0.62396187,0.8267813,0.78480744,0.85462666,0.77349687,0.9322257,0.87146086,0.90230787,0.66393065,0.64485085,0.9333692,0.8113388,0.8887689,0.98440266,0.9705482,0.79794174,0.0,0.0,0.0,0.8623569,0.29248896,1.0,0.0,0.0,0.0,0.8979258,0.30420953,0.90116125,0.9178595,0.9883136,0.79563206,0.93339586,1.0,0.8150303,1.0,0.98248446,0.7876832,0.72234195,0.91749877,0.75268614,0.72902966,0.91161144,0.7237058,0.7800785,0.9558975,0.8258403
Videos\walking\20190326_152718.mp4;walking;2;0.84414494,0.30721647,0.9842932,0.90428406,0.41038054,0.7130072,0.9065185,0.40452325,0.499869,0.0,0.0,0.0,0.0,0.0,0.0,0.89991075,0.41340885,0.8600657,0.86651766,0.5696443,0.8544654,0.797421,0.6463893,0.9347083,0.87762225,0.6522043,0.70469886,0.8620388,0.64918613,0.65920675,0.8219335,0.784877,0.86699325,0.7728738,0.9324453,0.8924316,0.89097726,0.6610326,0.6871122,0.9199475,0.8114089,0.9104926,0.9844196,0.96474427,0.8401637,0.0,0.0,0.0,0.85092527,0.29252875,1.0,0.0,0.0,0.0,0.8865282,0.30718988,0.921763,0.9199665,0.9883411,0.8482432,0.9355113,1.0,0.84840065,1.0,0.9795565,0.8094698,0.71723145,0.9264737,0.803249,0.7217,0.9234126,0.74891406,0.77518725,0.9560669,0.86034954
Videos\walking\20190326_152718.mp4;walking;2;0.83079517,0.30419594,0.90203965,0.89765894,0.40740907,0.72059375,0.9131913,0.39567947,0.5237137,0.8976893,0.55181354,0.08578061,0.0,0.0,0.0,0.88432384,0.41321295,0.8136847,0.85972804,0.56082803,0.79602784,0.7908391,0.6522679,0.9017013,0.86205167,0.64929247,0.63341343,0.8465103,0.6492242,0.5246835,0.8086584,0.7906643,0.8704659,0.77067834,0.9381945,0.80244166,0.87093055,0.6522557,0.64156014,0.90431947,0.8084924,0.82954335,0.97998446,0.9559636,0.81603956,0.0,0.0,0.0,0.8441218,0.2924259,1.0,0.0,0.0,0.0,0.8775823,0.30711913,0.88639534,0.9199584,0.9912473,0.7948624,0.93767685,1.0,0.78806984,1.0,0.973568,0.750079,0.7128249,0.9323977,0.7485942,0.7194939,0.929449,0.73546004,0.77516985,0.95891607,0.80531824
